zipcode,city,county_name,rent_amount
83709,Boise,Ada County,2073.6737472766886
97045,Oregon City,Clackamas County,1999.9238095238093
33063,Margate,Broward County,2297.498148148148
75061,Irving,Dallas County,1483.7359307359309
75007,Carrollton,Denton County,2353.645502645503
45044,Middletown,Butler County,1516.4166666666667
28540,Jacksonville,Onslow County,1179.7333333333331
29483,Summerville,Dorchester County,2087.5793650793653
90744,Los Angeles,Los Angeles County,1720.5555555555557
95023,Hollister,San Benito County,3324.7916666666665
78550,Harlingen,Cameron County,1004.5333333333332
63021,Ballwin,Saint Louis County,1555.7037037037037
20020,Washington,District of Columbia,1747.280626780627
94109,San Francisco,San Francisco County,2898.29242119383
92129,San Diego,San Diego County,3690.9823232323233
11354,New York,Queens County,2561.070226070226
91786,Upland,San Bernardino County,2325.9313043478264
91762,Ontario,San Bernardino County,2299.1071428571427
92056,Oceanside,San Diego County,2968.609523809524
33312,Fort Lauderdale,Broward County,2635.616471734893
91406,Los Angeles,Los Angeles County,2571.4999999999995
95648,Lincoln,Placer County,2872.055555555556
77840,College Station,Brazos County,1850.9351395730707
95376,Tracy,San Joaquin County,2474.953703703704
92544,Hemet,Riverside County,2066.833333333333
92057,Oceanside,San Diego County,3076.4714285714285
19702,Newark,New Castle County,2031.111111111111
43701,Zanesville,Muskingum County,894.5833333333334
93551,Palmdale,Los Angeles County,3243.888888888889
27616,Raleigh,Wake County,1827.936452991453
89147,Las Vegas,Clark County,1756.3625730994154
80012,Aurora,Arapahoe County,1700.992156862745
90745,Carson,Los Angeles County,2894.722222222222
92646,Huntington Beach,Orange County,3565.4379629629634
30075,Roswell,Fulton County,2239.388095238095
14221,Williamsville,Erie County,2085.333333333333
06516,West Haven,New Haven County,2031.111111111111
10306,New York,Richmond County,2350.0
91913,Chula Vista,San Diego County,3398.13063309615
84041,Layton,Davis County,1888.6380952380955
43229,Columbus,Franklin County,1378.4
91344,Los Angeles,Los Angeles County,3192.619047619048
77581,Pearland,Brazoria County,1808.2121212121208
80229,Thornton,Adams County,1911.89941104647
07470,Wayne,Passaic County,2553.733333333333
22204,Arlington,Arlington County,2197.7551860860626
78665,Round Rock,Williamson County,1996.502479778629
96789,Mililani,Honolulu County,2521.25
43015,Delaware,Delaware County,1893.578703703704
39503,Gulfport,Harrison County,1420.7777777777776
55124,Apple Valley,Dakota County,1941.4350649350647
31419,Savannah,Chatham County,1732.8197586727
33578,Riverview,Hillsborough County,2036.639460889461
32068,Middleburg,Clay County,2040.8275132275128
33458,Jupiter,Palm Beach County,2972.0137566137564
85035,Phoenix,Maricopa County,1468.4592592592592
32839,Oak Ridge,Orange County,1670.6795791487327
92618,Irvine,Orange County,3526.878692636157
97124,Hillsboro,Washington County,2104.768983904414
96744,Kaneohe,Honolulu County,3174.9666666666667
45013,Hamilton,Butler County,1213.3333333333333
07104,Newark,Essex County,1619.3333333333333
93117,Goleta,Santa Barbara County,4259.358333333333
35242,Birmingham,Shelby County,1315.7675324675324
12180,Troy,Rensselaer County,1378.7490842490845
93312,Bakersfield,Kern County,2239.7115384615386
70072,Marrero,Jefferson Parish,1543.0555555555557
77088,Houston,Harris County,1677.861111111111
10003,New York,New York County,4336.802691909402
75126,Forney,Kaufman County,2150.607821637427
07105,Newark,Essex County,2272.222222222222
23112,Midlothian,Chesterfield County,1871.0223665223664
75025,Plano,Collin County,2537.148284313725
95122,San Jose,Santa Clara County,3231.5
27529,Garner,Wake County,1805.9444444444443
60622,Chicago,Cook County,2170.04822638774
89117,Las Vegas,Clark County,1645.0388704318937
48103,Ann Arbor,Washtenaw County,2209.003703703704
20772,Upper Marlboro,Prince Georges County,2436.1666666666665
95350,Modesto,Stanislaus County,1888.611111111111
77546,Friendswood,Galveston County,1849.544642857143
33161,North Miami,Miami-Dade County,2260.5627436647173
19067,Morrisville,Bucks County,2419.444444444445
27410,Greensboro,Guilford County,1530.244107744108
92840,Garden Grove,Orange County,3013.7333333333336
72764,Springdale,Washington County,1600.0277777777776
37421,Chattanooga,Hamilton County,1547.348148148148
93277,Visalia,Tulare County,1572.4960317460318
33165,University Park,Miami-Dade County,3269.523809523809
38017,Collierville,Shelby County,2101.625396825397
75216,Dallas,Dallas County,1781.3333333333333
01960,Peabody,Essex County,2731.68253968254
91745,Hacienda Heights,Los Angeles County,2687.404761904762
60411,Chicago Heights,Cook County,1543.3333333333333
80020,Broomfield,Broomfield County,2511.5962962962963
14580,Webster,Monroe County,1767.857142857143
32225,Jacksonville,Duval County,1931.5732689210952
45840,Findlay,Hancock County,1323.0
92399,Yucaipa,San Bernardino County,2003.2380952380956
21215,Baltimore,Baltimore City,1263.75
33467,Lake Worth Beach,Palm Beach County,2904.373737373737
33196,The Hammocks,Miami-Dade County,2728.930799220273
85122,Casa Grande,Pinal County,1811.47557997558
97402,Eugene,Lane County,1735.6196581196582
60440,Bolingbrook,Will County,2298.555555555555
75080,Richardson,Dallas County,2222.268398268398
16801,State College,Centre County,1940.2222222222224
32824,Orlando,Orange County,2416.195804195804
60004,Arlington Heights,Cook County,2233.6263736263736
93003,Ventura,Ventura County,2762.2079772079774
27858,Greenville,Pitt County,1660.1923076923076
27834,Greenville,Pitt County,1376.2727272727273
76549,Killeen,Bell County,1377.722448979592
55901,Rochester,Olmsted County,1485.460606060606
92557,Moreno Valley,Riverside County,2598.253968253968
08540,Princeton,Mercer County,3128.616483516483
91304,Los Angeles,Los Angeles County,2323.098611111111
92243,El Centro,Imperial County,1512.5
85009,Phoenix,Maricopa County,1403.3333333333333
77498,Sugar Land,Fort Bend County,1956.622549019608
19382,West Chester,Chester County,2358.553823953824
73013,Edmond,Oklahoma County,1727.0341005967605
06810,Danbury,Fairfield County,2408.906144781145
29651,Greer,Greenville County,1668.2333333333331
48126,Dearborn,Wayne County,1777.0555555555557
29588,Myrtle Beach,Horry County,2029.8611111111115
77388,Spring,Harris County,1890.7454027454023
91801,Alhambra,Los Angeles County,2566.9620915032683
77089,Houston,Harris County,1578.1331585081589
93308,,Kern County,1335.547619047619
98391,Bonney Lake,Pierce County,2640.9867724867727
02360,Plymouth,Plymouth County,2612.561111111112
96734,Kailua,Honolulu County,3332.118055555556
33844,Haines City,Polk County,2110.555555555556
12550,Newburgh,Orange County,1827.430555555556
20902,Silver Spring,Montgomery County,2233.0534188034185
41042,Florence,Boone County,1467.2857142857144
94539,Fremont,Alameda County,3868.010683760684
23223,Henrico,Henrico County,1512.4388235294118
91405,Los Angeles,Los Angeles County,2313.5454545454545
21061,Glen Burnie,Anne Arundel County,1606.1325757575758
90047,Los Angeles,Los Angeles County,2750.3888888888887
98387,Spanaway,Pierce County,2647.008547008547
90723,Paramount,Los Angeles County,2653.65
92117,San Diego,San Diego County,3387.02398989899
11420,New York,Queens County,3225.0
36117,Montgomery,Montgomery County,1360.8244631185808
19140,Philadelphia,Philadelphia County,1221.9444444444443
83642,Meridian,Ada County,1789.2478787878788
07030,Hoboken,Hudson County,3721.3302151850535
85365,Yuma,Yuma County,1668.0555555555557
11758,Massapequa,Nassau County,2750.0
60148,Lombard,DuPage County,1936.5949399114488
91605,Los Angeles,Los Angeles County,2346.781746031746
90063,East Los Angeles,Los Angeles County,2707.9166666666665
33125,Miami,Miami-Dade County,2455.1998445998447
96816,Honolulu,Honolulu County,2561.805555555555
92870,Placentia,Orange County,2836.163961038961
23666,Hampton,Hampton City,1471.4987373737374
96819,Honolulu,Honolulu County,2266.6666666666665
33176,Miami,Miami-Dade County,2521.693121693122
89074,Henderson,Clark County,1772.55042997543
34221,Palmetto,Manatee County,2567.4880952380954
42701,Elizabethtown,Hardin County,1631.3333333333333
20904,Silver Spring,Montgomery County,2077.104761904762
95207,Stockton,San Joaquin County,1830.3333333333333
92833,Fullerton,Orange County,3120.272222222222
87507,Santa Fe,Santa Fe County,2150.862962962963
85282,Tempe,Maricopa County,1807.7277661064425
92656,Aliso Viejo,Orange County,3291.3876570048305
92505,Riverside,Riverside County,2312.444444444445
98105,Seattle,King County,2177.732375483473
34741,Kissimmee,Osceola County,1853.5088605351764
83686,Nampa,Canyon County,1468.0750915750916
02780,Taunton,Bristol County,1718.8333333333333
84020,Draper,Salt Lake County,1845.3039215686276
33018,Hialeah,Miami-Dade County,3423.976190476191
28110,Monroe,Union County,1978.5623015873016
01844,Methuen,Essex County,2431.777777777778
21206,Baltimore,Baltimore City,1567.861111111111
97206,Portland,Multnomah County,1914.2155870445345
20783,Langley Park,Prince Georges County,1950.9444444444448
46143,Greenwood,Johnson County,1693.8055555555557
30080,Smyrna,Cobb County,1828.8946759259256
89030,North Las Vegas,Clark County,1283.6537037037035
98092,,King County,2155.8888888888887
29464,Mount Pleasant,Charleston County,2384.448698698699
60120,Elgin,Cook County,1732.777777777778
92626,Costa Mesa,Orange County,2837.180264180264
20148,Ashburn,Loudoun County,2884.9487179487182
92024,Encinitas,San Diego County,4169.0664160401
61761,Normal,McLean County,1409.3055555555557
48187,Canton,Wayne County,1685.1471861471862
94601,Oakland,Alameda County,2078.9972222222223
10451,New York,Bronx County,2902.566666666667
85234,Gilbert,Maricopa County,2145.196969696969
76133,Fort Worth,Tarrant County,1710.6829836829836
78155,Seguin,Guadalupe County,1696.2698412698412
30809,Evans,Columbia County,1756.3886446886445
80011,Aurora,Arapahoe County,1815.7371031746031
60626,Chicago,Cook County,1431.3555555555556
18102,Allentown,Lehigh County,1330.034722222222
96817,Honolulu,Honolulu County,2245.555555555556
21207,,Baltimore County,1372.658831908832
95037,Morgan Hill,Santa Clara County,3460.571428571429
07003,Bloomfield,Essex County,2325.9540089540087
84119,West Valley City,Salt Lake County,1404.9391025641023
90034,Los Angeles,Los Angeles County,2788.1544684129435
75287,Dallas,Collin County,1459.7190263842438
63129,Oakville,Saint Louis County,1675.0
44130,Parma Heights,Cuyahoga County,1263.2380952380952
98115,Seattle,King County,2286.4397130647126
94550,Livermore,Alameda County,2888.709523809524
95757,Elk Grove,Sacramento County,2691.309523809524
95116,San Jose,Santa Clara County,2906.3888888888887
33612,Tampa,Hillsborough County,1664.2619047619048
98023,Federal Way,King County,2041.979252479024
85710,Tucson,Pima County,1255.977777777778
19711,Newark,New Castle County,2242.159523809524
89103,Las Vegas,Clark County,1437.3515279985868
08081,Sicklerville,Camden County,2120.833333333333
27405,Greensboro,Guilford County,1372.861952861953
60613,Chicago,Cook County,1849.4072339767629
75104,Cedar Hill,Dallas County,2018.87284610814
10016,New York,New York County,4483.536444377225
20009,Washington,District of Columbia,2628.669889217834
95616,Davis,Yolo County,2512.013888888889
60506,Aurora,Kane County,1787.2222222222224
76119,Fort Worth,Tarrant County,1669.388888888889
10940,Middletown,Orange County,2340.277777777778
27526,Fuquay Varina,Wake County,2070.962121212121
79907,El Paso,El Paso County,1212.5
32792,Winter Park,Orange County,1849.994129554656
27107,Winston-Salem,Forsyth County,1495.825925925926
30519,Buford,Gwinnett County,2288.077457264957
89131,Las Vegas,Clark County,2074.565170940172
95124,San Jose,Santa Clara County,3798.753968253968
96720,Hilo,Hawaii County,1745.7777777777776
96792,Waianae,Honolulu County,2217.777777777778
33175,Tamiami,Miami-Dade County,2886.6666666666665
98103,Seattle,King County,2314.0383341056536
40601,Frankfort,Franklin County,835.75
33319,Tamarac,Broward County,1902.780303030303
20850,Rockville,Montgomery County,2515.152575652576
96707,Kapolei,Honolulu County,3096.4773504273503
10461,New York,Bronx County,2212.6531986531986
60649,Chicago,Cook County,1146.1097222222222
84790,Saint George,Washington County,1804.3535353535356
98270,Marysville,Snohomish County,2722.671296296296
92705,North Tustin,Orange County,3147.930555555555
92701,Santa Ana,Orange County,2195.583333333333
95351,Modesto,Stanislaus County,1848.3333333333333
78758,Austin,Travis County,1723.740811467793
85339,Phoenix,Maricopa County,2277.662962962963
46032,Carmel,Hamilton County,1639.5808688387635
78247,San Antonio,Bexar County,1695.476851851852
85037,Phoenix,Maricopa County,1860.6854727398209
14094,Lockport,Niagara County,977.0833333333334
20852,North Bethesda,Montgomery County,2215.434092813744
89119,Las Vegas,Clark County,1431.4985289310232
92113,San Diego,San Diego County,2309.744047619048
90018,Los Angeles,Los Angeles County,2476.428571428571
63301,Saint Charles,Saint Charles County,1296.8333333333333
60010,Barrington,Lake County,2524.333333333333
28205,Charlotte,Mecklenburg County,1862.5344086021505
33068,North Lauderdale,Broward County,2584.4090909090905
75074,Plano,Collin County,1720.0555555555557
78207,San Antonio,Bexar County,1498.2
92028,Fallbrook,San Diego County,3184.0925925925926
30019,Dacula,Gwinnett County,2350.777777777778
27407,Greensboro,Guilford County,1325.5335970645567
19148,Philadelphia,Philadelphia County,1606.2486772486773
23434,Suffolk,Suffolk City,1633.125
98632,Longview,Cowlitz County,1258.125
94577,San Leandro,Alameda County,2413.761904761905
17602,Lancaster,Lancaster County,1299.2470862470864
78704,Austin,Travis County,2159.330134680135
98258,Lake Stevens,Snohomish County,2812.1064814814818
90630,Cypress,Orange County,2786.8935185185182
92025,Escondido,San Diego County,2635.555555555556
92026,Escondido,San Diego County,2724.285714285714
33415,West Palm Beach,Palm Beach County,2308.492063492064
19104,Philadelphia,Philadelphia County,1474.87067187555
20774,Upper Marlboro,Prince Georges County,2131.21470342523
85207,Mesa,Maricopa County,2313.215873015873
92084,Vista,San Diego County,2874.883333333333
84003,American Fork,Utah County,1882.5166666666669
99336,Kennewick,Benton County,1509.0888888888887
97702,Bend,Deschutes County,2462.6590413943354
85022,Phoenix,Maricopa County,1573.38955453149
92879,Corona,Riverside County,2475.297619047619
33810,Lakeland,Polk County,2009.309523809524
10011,New York,New York County,4936.194139194139
91767,Pomona,Los Angeles County,2594.301587301587
60616,Chicago,Cook County,2103.091847826087
80538,Loveland,Larimer County,2003.2444444444443
20110,Manassas,Manassas City,1952.4629629629628
60435,Joliet,Will County,1422.611111111111
76116,Fort Worth,Tarrant County,1537.620634920635
20171,Herndon,Fairfax County,2222.1710509594614
33021,Hollywood,Broward County,2531.7094736842105
49201,Jackson,Jackson County,1071.2
89122,Las Vegas,Clark County,1710.3064633260713
30115,Canton,Cherokee County,2193.2916666666665
78223,San Antonio,Bexar County,1211.243386243386
92111,San Diego,San Diego County,3230.4843304843307
27265,High Point,Guilford County,1892.6536796536795
78748,Austin,Travis County,1752.0553278688524
22304,Alexandria,Alexandria City,1892.365379901961
93720,Fresno,Fresno County,2167.461111111111
56001,Mankato,Blue Earth County,1101.4166666666667
84321,Logan,Cache County,1131.75
