unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,bbl,vehicle_type,closed_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location
59694007,2023-12-10T00:56:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,1058682,187478,ONLINE,Unspecified,Unspecified,40.68094762626777,-73.73164083587243,"{'latitude': '40.68094762626777', 'longitude': '-73.73164083587243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24018,63,3,47,63,63,,,,,,,,,,,
59692499,2023-12-10T00:56:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:25:53.000,0 Unspecified,Unspecified,991270,192361,PHONE,Unspecified,Unspecified,40.694660497416024,-73.97468473405847,"{'latitude': '40.694660497416024', 'longitude': '-73.97468473405847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,68,2,48,55,55,,,2023-12-10T01:25:50.000,,,,,,,,
59693473,2023-12-10T00:56:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:36:08.000,0 Unspecified,Unspecified,996418,184611,ONLINE,Unspecified,Unspecified,40.67338293754077,-73.9561342034647,"{'latitude': '40.67338293754077', 'longitude': '-73.9561342034647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,16,2,48,49,49,,,2023-12-10T01:36:02.000,,,,,,,,
59687155,2023-12-10T00:56:02.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:15:51.000,0 Unspecified,Unspecified,984289,180075,MOBILE,Unspecified,Unspecified,40.66094098942074,-73.99985943072751,"{'latitude': '40.66094098942074', 'longitude': '-73.99985943072751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,9,2,7,45,45,,,2023-12-10T01:15:47.000,,,,,,,,
59688795,2023-12-10T00:55:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,194330,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59692388,2023-12-10T00:55:37.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:08:19.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:08:15.000,,,,,,,,
59687736,2023-12-10T00:55:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,196574,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59688334,2023-12-10T00:55:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T00:56:08.000,0 Unspecified,Unspecified,1010718,244260,ONLINE,Unspecified,Unspecified,40.83707291103169,-73.90434774037317,"{'latitude': '40.83707291103169', 'longitude': '-73.90434774037317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,,,2023-12-10T00:56:02.000,,,,,,,,
59692392,2023-12-10T00:54:58.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:07:56.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:07:53.000,,,,,,,,
59690782,2023-12-10T00:54:58.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Commercial Building,,,,,,,,In Progress,,,0 Unspecified,Unspecified,995225,223167,MOBILE,Unspecified,Unspecified,40.77921131351707,-73.96037210364725,"{'latitude': '40.77921131351707', 'longitude': '-73.96037210364725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425,23,4,51,11,11,,,,,,,,,,,
59692997,2023-12-10T00:54:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:37:45.000,0 Unspecified,Unspecified,,193062,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59694592,2023-12-10T00:54:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-12-10T01:15:44.000,0 Unspecified,Unspecified,,241313,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,2023-12-10T01:15:41.000,,,,,,,,
59693452,2023-12-10T00:54:51.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:07:34.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:07:32.000,,,,,,,,
59694252,2023-12-10T00:54:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:29:42.000,0 Unspecified,Unspecified,990180,203697,PHONE,Unspecified,Unspecified,40.72577592341652,-73.97860546751862,"{'latitude': '40.72577592341652', 'longitude': '-73.97860546751862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729,70,4,50,5,5,,,2023-12-10T01:29:37.000,,,,,,,,
59691372,2023-12-10T00:54:38.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,140 GRAHAM AVENUE,GRAHAM AVENUE,BOERUM STREET,JOHNSON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T01:11:06.000,01 BROOKLYN,BROOKLYN,1000049,196585,PHONE,Unspecified,BROOKLYN,40.70624306918318,-73.94301632443914,"{'latitude': '40.70624306918318', 'longitude': '-73.94301632443914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213,36,2,30,56,56,3030710005,,2023-12-10T01:11:03.000,,,,,BOERUM STREET,JOHNSON AVENUE,GRAHAM AVENUE,
59688292,2023-12-10T00:54:30.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T01:07:44.000,0 Unspecified,Unspecified,1001588,172956,MOBILE,Unspecified,Unspecified,40.64138391266803,-73.93752625815563,"{'latitude': '40.64138391266803', 'longitude': '-73.93752625815563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866,61,2,26,40,40,,,2023-12-10T01:07:39.000,,,,,,,,
59690826,2023-12-10T00:54:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,,,In Progress,,2023-12-10T01:55:06.000,0 Unspecified,Unspecified,,224888,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59689883,2023-12-10T00:54:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:59:32.000,0 Unspecified,Unspecified,,224941,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59692415,2023-12-10T00:54:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T01:21:57.000,0 Unspecified,Unspecified,1009769,240067,MOBILE,Unspecified,Unspecified,40.825567129519364,-73.9077932632984,"{'latitude': '40.825567129519364', 'longitude': '-73.9077932632984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,,,2023-12-10T01:21:54.000,,,,,,,,
59690440,2023-12-10T00:54:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:35:03.000,0 Unspecified,Unspecified,984652,159307,ONLINE,Unspecified,Unspecified,40.60393722103797,-73.99855229230889,"{'latitude': '40.60393722103797', 'longitude': '-73.99855229230889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,45,37,37,,,2023-12-10T01:34:58.000,,,,,,,,
59694489,2023-12-10T00:53:28.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:07:14.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:07:11.000,,,,,,,,
59689299,2023-12-10T00:53:26.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:05:04.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:04:58.000,,,,,,,,
59690336,2023-12-10T00:53:14.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:00:38.000,0 Unspecified,Unspecified,1001597,248677,ONLINE,Unspecified,Unspecified,40.849218906766325,-73.93729852865295,"{'latitude': '40.849218906766325', 'longitude': '-73.93729852865295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,22,22,,,2023-12-10T01:00:33.000,,,,,,,,
59687715,2023-12-10T00:53:04.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,,,In Progress,,,0 Unspecified,Unspecified,990003,225759,ONLINE,Unspecified,Unspecified,40.78633060616846,-73.9792251791058,"{'latitude': '40.78633060616846', 'longitude': '-73.9792251791058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421,20,4,19,12,12,,,,,,,,,,,
59692500,2023-12-10T00:53:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:12:44.000,0 Unspecified,Unspecified,982103,206368,PHONE,Unspecified,Unspecified,40.733108892690765,-74.00774689979545,"{'latitude': '40.733108892690765', 'longitude': '-74.00774689979545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,3,,,2023-12-10T01:12:41.000,,,,,,,,
59693470,2023-12-10T00:53:00.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:14:09.000,0 Unspecified,Unspecified,997341,238999,MOBILE,Unspecified,Unspecified,40.822662936007674,-73.95270090736254,"{'latitude': '40.822662936007674', 'longitude': '-73.95270090736254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,23,19,19,,,2023-12-10T01:14:06.000,,,,,,,,
59694598,2023-12-10T00:52:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T00:55:29.000,0 Unspecified,Unspecified,1010718,244260,ONLINE,Unspecified,Unspecified,40.83707291103169,-73.90434774037317,"{'latitude': '40.83707291103169', 'longitude': '-73.90434774037317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,,,2023-12-10T00:55:25.000,,,,,,,,
59693365,2023-12-10T00:52:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:32:33.000,0 Unspecified,Unspecified,1020854,212120,ONLINE,Unspecified,Unspecified,40.74882120244394,-73.86789263713875,"{'latitude': '40.74882120244394', 'longitude': '-73.86789263713875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,66,3,21,68,68,,,2023-12-10T01:32:28.000,,,,,,,,
59687756,2023-12-10T00:52:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,,,In Progress,,2023-12-10T02:10:33.000,0 Unspecified,Unspecified,1007616,233355,MOBILE,Unspecified,Unspecified,40.80715053740586,-73.91559597133495,"{'latitude': '40.80715053740586', 'longitude': '-73.91559597133495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10932,49,5,35,23,23,,,,,,,,,,,
59692985,2023-12-10T00:52:32.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11212,14 EAST   96 STREET,EAST   96 STREET,EAST NEW YORK AVENUE,RUTLAND ROAD,ADDRESS,BROOKLYN,In Progress,,2023-12-10T02:07:57.000,17 BROOKLYN,BROOKLYN,1004800,181596,PHONE,Unspecified,BROOKLYN,40.66509194939772,-73.92592618822124,"{'latitude': '40.66509194939772', 'longitude': '-73.92592618822124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614,61,2,17,40,40,3045980016,,,,,,,EAST NEW YORK AVENUE,RUTLAND ROAD,EAST   96 STREET,
59689393,2023-12-10T00:52:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:09:51.000,0 Unspecified,Unspecified,982103,206368,ONLINE,Unspecified,Unspecified,40.733108892690765,-74.00774689979545,"{'latitude': '40.733108892690765', 'longitude': '-74.00774689979545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,3,,,2023-12-10T01:09:48.000,,,,,,,,
59694524,2023-12-10T00:52:21.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T01:21:58.000,0 Unspecified,Unspecified,1009769,240067,MOBILE,Unspecified,Unspecified,40.825567129519364,-73.9077932632984,"{'latitude': '40.825567129519364', 'longitude': '-73.9077932632984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,,,2023-12-10T01:21:55.000,,,,,,,,
59687343,2023-12-10T00:52:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:10:09.000,0 Unspecified,Unspecified,989596,220594,MOBILE,Unspecified,Unspecified,40.77215430167148,-73.98069901788494,"{'latitude': '40.77215430167148', 'longitude': '-73.98069901788494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12420,20,4,19,12,12,,,2023-12-10T01:10:06.000,,,,,,,,
59689878,2023-12-10T00:52:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,1018156,239575,MOBILE,Unspecified,Unspecified,40.824188517483975,-73.87749138739811,"{'latitude': '40.824188517483975', 'longitude': '-73.87749138739811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11610,58,5,31,26,26,,,,,,,,,,,
59687154,2023-12-10T00:52:02.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10032,4095 BROADWAY,BROADWAY,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:20:24.000,12 MANHATTAN,MANHATTAN,1001155,246969,ONLINE,Unspecified,MANHATTAN,40.84453180803008,-73.9389004621247,"{'latitude': '40.84453180803008', 'longitude': '-73.9389004621247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,39,21,21,1021420109,,2023-12-10T01:20:21.000,,,,,WEST  172 STREET,WEST  173 STREET,BROADWAY,
59692420,2023-12-10T00:51:49.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T01:21:56.000,0 Unspecified,Unspecified,1009769,240067,MOBILE,Unspecified,Unspecified,40.825567129519364,-73.9077932632984,"{'latitude': '40.825567129519364', 'longitude': '-73.9077932632984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,,,2023-12-10T01:21:53.000,,,,,,,,
59694510,2023-12-10T00:51:39.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T01:03:19.000,12 MANHATTAN,MANHATTAN,1001495,244885,PHONE,Unspecified,MANHATTAN,40.8388111804014,-73.93767696356736,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,39,21,21,1021110083,,2023-12-10T01:03:14.000,,,,,WEST  166 STREET,WEST  167 STREET,AMSTERDAM AVENUE,
59689805,2023-12-10T00:51:32.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,110 THOMPSON STREET,THOMPSON STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,In Progress,,2023-12-10T01:47:09.000,02 MANHATTAN,MANHATTAN,983712,203664,ONLINE,Unspecified,MANHATTAN,40.725687317730404,-74.00194101906538,"{'latitude': '40.725687317730404', 'longitude': '-74.00194101906538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12075,57,4,32,1,1,1005020012,,,,,,,SPRING STREET,PRINCE STREET,THOMPSON STREET,
59692604,2023-12-10T00:51:31.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11201,57 FRONT STREET,FRONT STREET,YORK STREET,MAIN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T01:01:30.000,02 BROOKLYN,BROOKLYN,986685,195238,PHONE,Unspecified,BROOKLYN,40.70255964074296,-73.99121795215937,"{'latitude': '40.70255964074296', 'longitude': '-73.99121795215937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54,54,3000367503,Car,2023-12-10T01:01:27.000,,,,,YORK STREET,MAIN STREET,FRONT STREET,
59690902,2023-12-10T00:51:29.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,11237,176 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,STANHOPE STREET,HIMROD STREET,ADDRESS,BROOKLYN,In Progress,,,04 BROOKLYN,BROOKLYN,1007512,195862,ONLINE,Unspecified,BROOKLYN,40.704242132775896,-73.91610136192867,"{'latitude': '40.704242132775896', 'longitude': '-73.91610136192867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,53,3032710030,,,,,,,STANHOPE STREET,HIMROD STREET,ST NICHOLAS AVENUE,
59687757,2023-12-10T00:51:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10454,587 EAST  139 STREET,EAST  139 STREET,ST ANNS AVENUE,CYPRESS AVENUE,ADDRESS,BRONX,In Progress,,2023-12-10T02:09:44.000,01 BRONX,BRONX,1007462,233355,MOBILE,Unspecified,BRONX,40.8071509433428,-73.91615225878031,"{'latitude': '40.8071509433428', 'longitude': '-73.91615225878031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10932,49,5,35,23,23,2025520061,,,,,,,ST ANNS AVENUE,CYPRESS AVENUE,EAST  139 STREET,
59687224,2023-12-10T00:50:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T00:54:58.000,03 BRONX,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,2029020036,,2023-12-10T00:54:55.000,,,,,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,
59688804,2023-12-10T00:50:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11379,64-30 82 PLACE,82 PLACE,COWLES COURT,64 ROAD,ADDRESS,MIDDLE VILLAGE,In Progress,,2023-12-10T01:41:45.000,05 QUEENS,QUEENS,1019825,201527,ONLINE,Unspecified,QUEENS,40.71975025693262,-73.87166240383756,"{'latitude': '40.71975025693262', 'longitude': '-73.87166240383756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15309,54,3,34,62,62,4030090042,,,,,,,COWLES COURT,64 ROAD,82 PLACE,
59692605,2023-12-10T00:50:24.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11413,180 STREET,180 STREET,180 STREET,MERRICK BOULEVARD,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:51:52.000,12 QUEENS,QUEENS,1051187,186752,PHONE,Unspecified,QUEENS,40.679014779033686,-73.75867058030224,"{'latitude': '40.679014779033686', 'longitude': '-73.75867058030224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15313,41,3,6,71,71,,Car,2023-12-10T00:51:48.000,,,,,180 STREET,MERRICK BOULEVARD,,
59688293,2023-12-10T00:50:21.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10456,3308 THIRD AVENUE,THIRD AVENUE,EAST  164 STREET,WEIHER COURT,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T01:21:51.000,03 BRONX,BRONX,1009692,240088,MOBILE,Unspecified,BRONX,40.825624990642254,-73.908071404347,"{'latitude': '40.825624990642254', 'longitude': '-73.908071404347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,2026070099,,2023-12-10T01:21:48.000,,,,,EAST  164 STREET,WEIHER COURT,3 AVENUE,
59693418,2023-12-10T00:49:58.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11432,89-38 164 STREET,164 STREET,89 AVENUE,JAMAICA AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-12-10T01:11:34.000,12 QUEENS,QUEENS,1040552,196943,ONLINE,Unspecified,QUEENS,40.70706067325045,-73.79692784991464,"{'latitude': '40.70706067325045', 'longitude': '-73.79692784991464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24340,41,3,24,61,61,4097930069,,2023-12-10T01:11:30.000,,,,,89 AVENUE,JAMAICA AVENUE,164 STREET,
59690825,2023-12-10T00:49:42.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11419,105-76 130 STREET,130 STREET,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,In Progress,,,10 QUEENS,QUEENS,1035684,189892,ONLINE,Unspecified,QUEENS,40.6877369991302,-73.81453972259155,"{'latitude': '40.6877369991302', 'longitude': '-73.81453972259155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015,62,3,46,64,64,4095830045,,,,,,,LIBERTY AVENUE,107 AVENUE,130 STREET,
59693007,2023-12-10T00:49:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,60 MARTENSE STREET,MARTENSE STREET,MARTENSE COURT,BEDFORD AVENUE,ADDRESS,BROOKLYN,In Progress,,,14 BROOKLYN,BROOKLYN,996194,176568,ONLINE,Unspecified,BROOKLYN,40.65130698792159,-73.95695597400044,"{'latitude': '40.65130698792159', 'longitude': '-73.95695597400044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,43,3050890029,,,,,,,MARTENSE COURT,BEDFORD AVENUE,MARTENSE STREET,
59694662,2023-12-10T00:49:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10002,525 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,WILLIAMSBURG BRIDGE BIKE PATH,FDR DRIVE SB EN E HOUSTON ST,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:30:57.000,03 MANHATTAN,MANHATTAN,990800,199954,ONLINE,Unspecified,MANHATTAN,40.71550185394451,-73.97637224500966,"{'latitude': '40.71550185394451', 'longitude': '-73.97637224500966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,50,4,4,1003230001,,2023-12-10T01:30:53.000,,,,,WILLIAMSBURG BRIDGE BIKE PATH,FDR DRIVE SB EN E HOUSTON ST,FRANKLIN D ROOSEVELT DRIVE,
